File,N,Algorithm,Result,Time(s)
dataset/Random1000.txt,175699,A1,1,0.002448500
dataset/Random1000.txt,175699,A2,1,0.001267900
dataset/Random1000.txt,175699,A3,1,0.000007200
dataset/Random1000.txt,175699,A4,1,0.000003200
dataset/Random1000.txt,260761,A1,1,0.003547300
dataset/Random1000.txt,260761,A2,1,0.003587600
dataset/Random1000.txt,260761,A3,1,0.000009300
dataset/Random1000.txt,260761,A4,1,0.000003900
dataset/Random1000.txt,270539,A1,1,0.003726600
dataset/Random1000.txt,270539,A2,1,0.001840300
dataset/Random1000.txt,270539,A3,1,0.000008200
dataset/Random1000.txt,270539,A4,1,0.000003900
dataset/Random1000.txt,94111,A1,1,0.001280300
dataset/Random1000.txt,94111,A2,1,0.000640300
dataset/Random1000.txt,94111,A3,1,0.000004800
dataset/Random1000.txt,94111,A4,1,0.000002300
dataset/Random1000.txt,150893,A1,1,0.002190100
dataset/Random1000.txt,150893,A2,1,0.000798500
dataset/Random1000.txt,150893,A3,1,0.000005200
dataset/Random1000.txt,150893,A4,1,0.000002400
dataset/Random1000.txt,376529,A1,1,0.005431300
dataset/Random1000.txt,376529,A2,1,0.002328500
dataset/Random1000.txt,376529,A3,1,0.000011500
dataset/Random1000.txt,376529,A4,1,0.000004700
dataset/Random1000.txt,200881,A1,1,0.002732900
dataset/Random1000.txt,200881,A2,1,0.001366500
dataset/Random1000.txt,200881,A3,1,0.000007100
dataset/Random1000.txt,200881,A4,1,0.000003300
dataset/Random1000.txt,378869,A1,1,0.005320300
dataset/Random1000.txt,378869,A2,1,0.003433600
dataset/Random1000.txt,378869,A3,1,0.000015600
dataset/Random1000.txt,378869,A4,1,0.000007900
dataset/Random1000.txt,63299,A1,1,0.001461600
dataset/Random1000.txt,63299,A2,1,0.000430800
dataset/Random1000.txt,63299,A3,1,0.000005400
dataset/Random1000.txt,63299,A4,1,0.000002200
dataset/Random1000.txt,240473,A1,1,0.003287000
dataset/Random1000.txt,240473,A2,1,0.001635800
dataset/Random1000.txt,240473,A3,1,0.000007600
dataset/Random1000.txt,240473,A4,1,0.000003600
dataset/Random1000.txt,261587,A1,1,0.003558500
dataset/Random1000.txt,261587,A2,1,0.002264000
dataset/Random1000.txt,261587,A3,1,0.000009600
dataset/Random1000.txt,261587,A4,1,0.000003900
dataset/Random1000.txt,283607,A1,1,0.006299300
dataset/Random1000.txt,283607,A2,1,0.002324000
dataset/Random1000.txt,283607,A3,1,0.000010100
dataset/Random1000.txt,283607,A4,1,0.000004200
dataset/Random1000.txt,22619,A1,1,0.000307900
dataset/Random1000.txt,22619,A2,1,0.000154200
dataset/Random1000.txt,22619,A3,1,0.000002500
dataset/Random1000.txt,22619,A4,1,0.000001200
dataset/Random1000.txt,310111,A1,1,0.004218600
dataset/Random1000.txt,310111,A2,1,0.003592600
dataset/Random1000.txt,310111,A3,1,0.000016600
dataset/Random1000.txt,310111,A4,1,0.000007000
dataset/Random1000.txt,174259,A1,1,0.005510500
dataset/Random1000.txt,174259,A2,1,0.000922100
dataset/Random1000.txt,174259,A3,1,0.000006400
dataset/Random1000.txt,174259,A4,1,0.000009100
dataset/Random1000.txt,93113,A1,1,0.001272100
dataset/Random1000.txt,93113,A2,1,0.000633500
dataset/Random1000.txt,93113,A3,1,0.000004900
dataset/Random1000.txt,93113,A4,1,0.000002400
dataset/Random1000.txt,251233,A1,1,0.003417700
dataset/Random1000.txt,251233,A2,1,0.002159900
dataset/Random1000.txt,251233,A3,1,0.000008700
dataset/Random1000.txt,251233,A4,1,0.000003800
dataset/Random1000.txt,81971,A1,1,0.001159800
dataset/Random1000.txt,81971,A2,1,0.000557900
dataset/Random1000.txt,81971,A3,1,0.000004800
dataset/Random1000.txt,81971,A4,1,0.000002300
dataset/Random1000.txt,159233,A1,1,0.002166700
dataset/Random1000.txt,159233,A2,1,0.004512600
dataset/Random1000.txt,159233,A3,1,0.000012600
dataset/Random1000.txt,159233,A4,1,0.000007000
dataset/Random1000.txt,359633,A1,1,0.009727900
dataset/Random1000.txt,359633,A2,1,0.006647300
dataset/Random1000.txt,359633,A3,1,0.000018700
dataset/Random1000.txt,359633,A4,1,0.000008000
dataset/Random1000.txt,68521,A1,1,0.001788400
dataset/Random1000.txt,68521,A2,1,0.000889400
dataset/Random1000.txt,68521,A3,1,0.000009200
dataset/Random1000.txt,68521,A4,1,0.000004500
dataset/Random1000.txt,203579,A1,1,0.005384100
dataset/Random1000.txt,203579,A2,1,0.001683700
dataset/Random1000.txt,203579,A3,1,0.000008500
dataset/Random1000.txt,203579,A4,1,0.000003500
dataset/Random1000.txt,119027,A1,1,0.001650000
dataset/Random1000.txt,119027,A2,1,0.002392900
dataset/Random1000.txt,119027,A3,1,0.000010000
dataset/Random1000.txt,119027,A4,1,0.000004000
dataset/Random1000.txt,14369,A1,1,0.000645900
dataset/Random1000.txt,14369,A2,1,0.000170900
dataset/Random1000.txt,14369,A3,1,0.000005500
dataset/Random1000.txt,14369,A4,1,0.000002100
dataset/Random1000.txt,197599,A1,1,0.003014500
dataset/Random1000.txt,197599,A2,1,0.001398700
dataset/Random1000.txt,197599,A3,1,0.000008100
dataset/Random1000.txt,197599,A4,1,0.000003400
dataset/Random1000.txt,98081,A1,1,0.001370200
dataset/Random1000.txt,98081,A2,1,0.000701600
dataset/Random1000.txt,98081,A3,1,0.000005100
dataset/Random1000.txt,98081,A4,1,0.000002500
dataset/Random1000.txt,248441,A1,1,0.003650200
dataset/Random1000.txt,248441,A2,1,0.001740800
dataset/Random1000.txt,248441,A3,1,0.000009100
dataset/Random1000.txt,248441,A4,1,0.000004000
dataset/Random1000.txt,125639,A1,1,0.004315500
dataset/Random1000.txt,125639,A2,1,0.001313500
dataset/Random1000.txt,125639,A3,1,0.000007400
dataset/Random1000.txt,125639,A4,1,0.000003000
dataset/Random1000.txt,80489,A1,1,0.001096000
dataset/Random1000.txt,80489,A2,1,0.000551300
dataset/Random1000.txt,80489,A3,1,0.000005400
dataset/Random1000.txt,80489,A4,1,0.000002400
dataset/Random1000.txt,330557,A1,1,0.004556100
dataset/Random1000.txt,330557,A2,1,0.003708600
dataset/Random1000.txt,330557,A3,1,0.000018700
dataset/Random1000.txt,330557,A4,1,0.000008600
dataset/Random1000.txt,96769,A1,1,0.004564200
dataset/Random1000.txt,96769,A2,1,0.001253400
dataset/Random1000.txt,96769,A3,1,0.000006400
dataset/Random1000.txt,96769,A4,1,0.000002600
dataset/Random1000.txt,106979,A1,1,0.001457200
